GPSWeek [weeks];GPSSecondsOfWeek [s];Longitude (GT Lon) [deg];Longitude Cov (GT Lon) [deg];Latitude (GT Lat) [deg];Latitude Cov (GT Lat) [deg];Height above ellipsoid (GT Height) [m];Height above ellipsoid Cov (GT Height) [m];Heading (0° = East, counterclockwise) - (GT Heading) [rad];Heading Cov (0° = East, counterclockwise) - (GT Heading) [rad];Acceleration (GT Acceleration) [ms^2];Acceleration Cov (GT Acceleration) [ms^2];Velocity (GT Velocity) [m/s];Velocity Cov (GT Velocity) [m/s];Yaw-Rate (GT Yaw-rate) [rad/s];Yaw-Rate Cov (GT Yaw-rate) [rad/s];Measurement time of week (rcvTow) [s];GPS week number (week) [weeks];GPS leap seconds (leapS) [s];Number of measurements to follow (numMeas) [];Receiver tracking status (recStat) [];Pseudorange measurement (prMes) [m];Carrier phase measurement (cpMes) [cycles];Doppler measurement (doMes) [Hz];GNSS identifier (gnssId) [];Satellite identifier (svId) [];Frequency slot - only Glonass (freqId) [];Carrier phase locktime counter (locktime) [ms];Carrier-to-noise density ratio (cno) [dbHz];Estimated pseudorange measurement standard deviation (prStdev) [m];Estimated carrier phase measurement standard deviation (cpStdev) [cycles];Estimated Doppler measurement standard deviation (doStdev) [Hz];Tracking status (trkStat) [];NLOS (0 == no, 1 == yes, # == No Information)
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;20790260.3152379;111213924.408634;-2224.561;Glonass;19;10;2400;43;2.56;0.02;1.024;3;0
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;22648502.8188474;119018684.681775;1602.471;GPS;14;0;0;21;40.96;0.06;16.384;1;1
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;22844386.0369443;120048058.766082;1128.461;GPS;6;0;0;42;10.24;0.028;4.096;1;1
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;21643689.0707073;115413651.189818;-2954.576;Glonass;9;1;40;39;10.24;0.028;4.096;1;0
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;21265960.239684;111753374.456069;-2237.281;GPS;24;0;60;35;10.24;0.028;4.096;3;0
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;25079603.6442721;131794205.810697;-3135.613;GPS;17;0;0;31;10.24;0.06;4.096;1;1
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;23476411.2066795;123369388.509061;2836.337;GPS;2;0;820;46;5.12;0.016;2.048;3;0
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;21243328.380464;111634443.151951;2512.257;GPS;25;0;0;21;20.48;0.06;8.192;1;1
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;23855009.1021717;125358923.148267;4081.537;GPS;29;0;20020;47;0.64;0.004;0.256;7;0
1900;126643.49999997082;13.3737150956623;1.44691223075754E-05;52.5046670751044;2.18902156646353E-05;76.0728724622168;9.12265733611172E-06;1.22803670894064;1.10768420808625E-07;0.23843070552175;0.0336247793247153;6.79659043706488;0.000251651387097487;0.0064772237701618;4.83001246645292E-06;126643.499999971;1900;17;17;1;39064455.763803;205285095.473765;293.4082;SBAS;120;0;24400;41;0.64;0.004;0.256;7;1
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;19834505.4200177;104231018.892159;221.1963;GPS;12;0;64500;50;0.32;0.004;0.128;15;0
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;19783804.6296102;105792901.592964;2213.016;Glonass;20;9;22600;45;1.28;0.008;0.512;7;0
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;22636952.5284507;118957976.565598;-2782.586;GPS;19;0;1620;40;2.56;0.016;1.024;3;0
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;22233826.3756881;116839545.349725;662.1121;GPS;32;0;0;22;40.96;0.06;16.384;1;1
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;19093220.7070303;101777662.917749;101.9534;Glonass;10;0;64500;44;0.32;0.004;0.128;15;0
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;22681910.9126305;121375529.64036;4777.002;Glonass;21;11;0;38;20.48;0.06;8.192;1;0
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;20790346.113596;111214369.493451;-2225.427;Glonass;19;10;2600;44;2.56;0.02;1.024;3;0
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;22648447.2311788;119018393.18836;1602.471;GPS;14;0;0;21;40.96;0.06;16.384;1;1
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;22844339.4884885;120047833.585352;1126.737;GPS;6;0;200;47;10.24;0.024;4.096;3;1
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;21643796.5422358;115414224.177006;-2943.408;Glonass;9;1;0;44;10.24;0.06;4.096;1;0
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;21266041.3395709;111753801.326933;-2223.096;GPS;24;0;0;40;10.24;0.06;4.096;1;1
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;25079724.1903762;131794839.3436;-3145.047;GPS;17;0;0;31;20.48;0.06;8.192;1;1
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;23476308.7259133;123368820.997796;2835.69;GPS;2;0;1020;40;5.12;0.016;1.024;3;0
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;21243236.3087527;111633959.327473;2516.992;GPS;25;0;0;21;20.48;0.06;8.192;1;1
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;23854853.8083215;125358106.785064;4081.464;GPS;29;0;20220;47;0.64;0.004;0.256;7;0
1900;126643.69999997082;13.3737214042067;1.51849202620588E-05;52.5046785132198;1.71435759444664E-05;76.0788982273079;9.55982475444857E-06;1.22852361275;1.10172255207722E-07;0.112175394830047;0.0336016925416406;6.82896206062287;0.000253472883034769;0.00129654415921721;4.83001689151872E-06;126643.699999971;1900;17;16;1;39064444.6872773;205285036.989061;291.8557;SBAS;120;0;24600;41;0.64;0.004;0.256;7;1
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;19834496.8563233;104230974.609211;221.1628;GPS;12;0;64500;49;0.32;0.004;0.128;15;0
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;19783721.8501398;105792458.869587;2213.111;Glonass;20;9;22800;46;1.28;0.008;0.512;7;0
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;22692361.9910743;121090791.039697;1260.622;Glonass;2;3;0;32;20.48;0.06;8.192;1;1
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;22637058.2636825;118958532.698167;-2780.714;GPS;19;0;1820;47;2.56;0.012;1.024;3;0
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;22233809.457702;116839456.480381;626.7891;GPS;32;0;0;23;20.48;0.06;8.192;1;1
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;19093216.6978428;101777642.465079;101.8523;Glonass;10;0;64500;44;0.32;0.004;0.128;15;0
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;22681731.9388349;121374571.542803;4768.213;Glonass;21;11;0;38;20.48;0.06;8.192;1;0
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;20790429.8615535;111214814.457937;-2225.732;Glonass;19;10;2800;47;2.56;0.016;1.024;3;0
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;22648387.9222513;119018081.694945;1602.471;GPS;14;0;0;21;40.96;0.06;16.384;1;1
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;22844301.5255398;120047614.38391;1126.184;GPS;6;0;20;50;5.12;0.02;2.048;1;1
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;21643909.0743274;115414824.563641;-2948.552;Glonass;9;1;100;48;10.24;0.028;2.048;3;0
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;21266131.5702843;111754275.486185;-2226.953;GPS;24;0;0;39;10.24;0.06;4.096;1;1
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;23476197.2146593;123368248.491961;2833.74;GPS;2;0;0;39;5.12;0.06;2.048;1;0
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;21243142.771223;111633468.583474;2510.613;GPS;25;0;0;22;20.48;0.06;8.192;1;1
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;23854698.3923198;125357290.358368;4081.976;GPS;29;0;20420;46;0.64;0.004;0.256;7;0
1900;126643.89999997082;13.3737277266034;1.57478868404875E-05;52.5046900557924;2.60961730107895E-05;76.0844030100852;1.00529481025127E-05;1.22889346721058;1.0967560542812E-07;0.00615004123784502;0.0335356076340479;6.83787712396588;0.000254570144403906;0.000872648261889708;4.83000626940109E-06;126643.899999971;1900;17;16;1;39064433.5104128;205284978.385869;293.4487;SBAS;120;0;24800;41;0.64;0.004;0.256;7;1
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;19834488.5325695;104230930.405263;220.686;GPS;12;0;64500;50;0.32;0.004;0.128;15;0
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;19783639.0706694;105792016.278463;2212.544;Glonass;20;9;23000;44;1.28;0.008;0.512;7;0
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;22692312.5502449;121090526.930329;1275.267;Glonass;2;3;0;32;20.48;0.06;8.192;1;1
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;22637164.0643527;118959088.989984;-2779.642;GPS;19;0;2020;45;2.56;0.012;1.024;3;0
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;22233791.6846553;116839363.396045;651.5454;GPS;32;0;0;23;20.48;0.06;8.192;1;1
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;19093212.9765839;101777622.095526;101.6909;Glonass;10;0;64500;44;0.64;0.004;0.256;15;0
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;22681554.2301799;121373620.13091;4774.854;Glonass;21;11;0;35;20.48;0.06;8.192;1;0
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;20790513.9410651;111215259.637344;-2225.653;Glonass;19;10;3000;43;2.56;0.012;1.024;3;0
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;22648325.9827034;119017756.20153;1602.471;GPS;14;0;0;21;40.96;0.06;16.384;1;1
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;22844254.3706889;120047389.399057;1123.838;GPS;6;0;220;47;5.12;0.016;2.048;3;1
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;21644021.5104429;115415424.186195;-2947.559;Glonass;9;1;0;42;10.24;0.06;4.096;1;0
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;21266209.363355;111754684.22826;-2229.682;GPS;24;0;100;39;10.24;0.032;4.096;3;1
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;25079954.5158001;131796050.524055;-3113.044;GPS;17;0;0;34;20.48;0.06;8.192;1;1
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;23476087.509503;123367671.722602;2840.96;GPS;2;0;0;43;10.24;0.028;4.096;1;0
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;21243050.1454673;111632981.895574;2516.021;GPS;25;0;0;22;20.48;0.06;8.192;1;1
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;23854543.0373938;125356474.010575;4082.129;GPS;29;0;20620;46;0.64;0.004;0.256;7;0
1900;126644.09999997082;13.3737340505582;1.63398424172191E-05;52.5047016049714;7.95496559850782E-08;76.089312357828;1.06115379089658E-05;1.22929204453249;1.09301290427041E-07;-0.0642695049637041;0.033613673473479;6.82999629213009;0.000253950330930661;0.00137334222101515;4.83003158347472E-06;126644.099999971;1900;17;17;1;39064422.3771739;205284919.977823;292.4985;SBAS;120;0;25000;41;0.64;0.004;0.256;7;1
1900;126644.29999997081;13.3737403392213;1.67359441636293E-05;52.5047131860425;2.91521201912434E-05;76.0935834315605;1.12412831825724E-05;1.22946495984797;1.09124112374973E-07;-0.079605909005295;0.0336869083490847;6.81437339802505;0.000257075572158402;0.00228502788175433;4.83010010056413E-06;126644.299999971;1900;17;17;1;19834480.1302896;104230886.215046;220.7966;GPS;12;0;64500;49;0.32;0.004;0.128;15;0
1900;126644.29999997081;13.3737403392213;1.67359441636293E-05;52.5047131860425;2.91521201912434E-05;76.0935834315605;1.12412831825724E-05;1.22946495984797;1.09124112374973E-07;-0.079605909005295;0.0336869083490847;6.81437339802505;0.000257075572158402;0.00228502788175433;4.83010010056413E-06;126644.299999971;1900;17;17;1;19783556.0817964;105791573.631945;2211.114;Glonass;20;9;23200;43;1.28;0.008;0.512;7;0
1900;126644.29999997081;13.3737403392213;1.67359441636293E-05;52.5047131860425;2.91521201912434E-05;76.0935834315605;1.12412831825724E-05;1.22946495984797;1.09124112374973E-07;-0.079605909005295;0.0336869083490847;6.81437339802505;0.000257075572158402;0.00228502788175433;4.83010010056413E-06;126644.299999971;1900;17;17;1;22692262.6033592;121090260.697429;1277.352;Glonass;2;3;0;31;10.24;0.06;8.192;1;1
1900;126644.29999997081;13.3737403392213;1.67359441636293E-05;52.5047131860425;2.91521201912434E-05;76.0935834315605;1.12412831825724E-05;1.22946495984797;1.09124112374973E-07;-0.079605909005295;0.0336869083490847;6.81437339802505;0.000257075572158402;0.00228502788175433;4.83010010056413E-06;126644.299999971;1900;17;17;1;22637269.8955607;118959645.317147;-2782.523;GPS;19;0;2220;46;1.28;0.012;0.512;3;0
1900;126644.29999997081;13.3737403392213;1.67359441636293E-05;52.5047131860425;2.91521201912434E-05;76.0935834315605;1.12412831825724E-05;1.22946495984797;1.09124112374973E-07;-0.079605909005295;0.0336869083490847;6.81437339802505;0.000257075572158402;0.00228502788175433;4.83010010056413E-06;126644.299999971;1900;17;17;1;22233772.6857307;116839263.112427;625.9045;GPS;32;0;0;23;20.48;0.06;8.192;1;1
